date,rank,song,artist,last-week,peak-rank,weeks-on-board
2/13/21,88,Somebody Like That,Tenille Arts,89,88,3
2/13/21,89,Skin,Sabrina Carpenter,48,48,2
2/13/21,90,Moonwalking In Calabasas,DDG,88,82,6
2/13/21,91,Kanye Krazy,Lil Durk,,91,1
2/13/21,92,Pick Up Your Feelings,Jazmine Sullivan,,92,2
2/13/21,93,You Got It,VEDO,95,87,6
2/13/21,94,One Too Many,Keith Urban Duet With P!nk,96,62,8
2/13/21,95,Backdoor,Lil Durk,,62,4
2/13/21,96,Fake Woke,Tom MacDonald,,96,1
2/13/21,97,Prisoner,Miley Cyrus Featuring Dua Lipa,81,54,11
2/13/21,98,Dangerous,Morgan Wallen,,62,3
2/13/21,99,Almost Maybes,Jordan Davis,,95,2
2/13/21,100,Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,80,10,18
2/6/21,1,Drivers License,Olivia Rodrigo,1,1,3
2/6/21,2,Mood,24kGoldn Featuring iann dior,3,1,25
2/6/21,3,Blinding Lights,The Weeknd,4,1,60
2/6/21,4,34+35,Ariana Grande,2,2,13
2/6/21,5,Levitating,Dua Lipa Featuring DaBaby,6,5,17
2/6/21,6,Go Crazy,Chris Brown & Young Thug,7,5,38
2/6/21,7,Positions,Ariana Grande,5,1,14
2/6/21,8,Holy,Justin Bieber Featuring Chance The Rapper,8,3,19
2/6/21,9,Good Days,SZA,10,9,5
2/6/21,10,Bang!,AJR,9,8,30
2/6/21,11,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,11,6,30
2/6/21,12,Therefore I Am,Billie Eilish,13,2,12
2/6/21,13,Lonely,Justin Bieber & benny blanco,14,12,15
2/6/21,14,Save Your Tears,The Weeknd,20,14,7
2/6/21,15,Better Together,Luke Combs,15,15,17
2/6/21,16,Whoopty,CJ,19,16,12
2/6/21,17,I Hope,Gabby Barrett Featuring Charlie Puth,12,3,57
2/6/21,18,Body,Megan Thee Stallion,16,12,10
2/6/21,19,What You Know Bout Love,Pop Smoke,23,19,21
2/6/21,20,Dakiti,Bad Bunny & Jhay Cortez,18,5,13
2/6/21,21,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,21,6,24
2/6/21,22,Laugh Now Cry Later,Drake Featuring Lil Durk,17,2,24
2/6/21,23,7 Summers,Morgan Wallen,25,6,23
2/6/21,24,Throat Baby (Go Baby),BRS Kash,54,24,15
2/6/21,25,Streets,Doja Cat,39,25,3
2/6/21,26,Anyone,Justin Bieber,26,6,4
2/6/21,27,You Broke Me First.,Tate McRae,31,27,23
2/6/21,28,Willow,Taylor Swift,28,1,7
2/6/21,29,On Me,Lil Baby,33,29,8
2/6/21,30,More Than My Hometown,Morgan Wallen,27,15,31
2/6/21,31,Wasted On You,Morgan Wallen,24,9,3
2/6/21,32,You're Mines Still,Yung Bleu Featuring Drake,32,32,8
2/6/21,33,Before You Go,Lewis Capaldi,30,9,49
2/6/21,34,My Ex's Best Friend,Machine Gun Kelly X blackbear,34,28,24
2/6/21,35,Kings & Queens,Ava Max,29,13,25
2/6/21,36,Starting Over,Chris Stapleton,35,25,22
2/6/21,37,Good Time,Niko Moon,42,37,17
2/6/21,38,Sand In My Boots,Morgan Wallen,40,32,3
2/6/21,39,Afterglow,Ed Sheeran,41,29,6
2/6/21,40,Back In Blood,Pooh Shiesty Featuring Lil Durk,46,40,4
2/6/21,41,Rockstar,DaBaby Featuring Roddy Ricch,37,1,40
2/6/21,42,Hole In The Bottle,Kelsea Ballerini,44,42,15
2/6/21,43,Somebody's Problem,Morgan Wallen,36,25,7
2/6/21,44,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",43,2,50
2/6/21,45,Best Friend,Saweetie Featuring Doja Cat,49,39,3
2/6/21,46,Dynamite,BTS,45,1,23
2/6/21,47,Without You,The Kid LAROI,52,47,8
2/6/21,48,Skin,Sabrina Carpenter,,48,1
2/6/21,49,Diamonds,Sam Smith,47,39,19
2/6/21,50,Happy Does,Kenny Chesney,57,50,11
2/6/21,51,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,48,1,31
2/6/21,52,Damage,H.E.R.,53,52,7
2/6/21,53,Beers And Sunshine,Darius Rucker,64,53,7
2/6/21,54,Cry Baby,Megan Thee Stallion Featuring DaBaby,51,44,8
2/6/21,55,Put Your Records On,Ritt Momney,61,55,15
2/6/21,56,Just The Way,Parmalee x Blanco Brown,73,56,5
2/6/21,57,Bad Boy,Juice WRLD & Young Thug,22,22,2
2/6/21,58,Down To One,Luke Bryan,70,58,5
2/6/21,59,What's Your Country Song,Thomas Rhett,60,59,6
2/6/21,60,Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,84,60,2
2/6/21,61,Back To The Streets,Saweetie Featuring Jhene Aiko,58,58,10
2/6/21,62,Lo Vas A Olvidar,Billie Eilish & ROSALIA,,62,1
2/6/21,63,Tyler Herro,Jack Harlow,69,34,14
2/6/21,64,The Good Ones,Gabby Barrett,81,64,5
2/6/21,65,Golden,Harry Styles,82,65,14
2/6/21,66,Forever After All,Luke Combs,65,2,14
2/6/21,67,Buss It,Erica Banks,83,67,3
2/6/21,68,Long Live,Florida Georgia Line,80,68,4
2/6/21,69,Monsters,All Time Low Featuring Demi Lovato & blackbear ,77,69,5
2/6/21,70,Monster,Shawn Mendes & Justin Bieber,67,8,10
2/6/21,71,Holiday,Lil Nas X,59,37,11
2/6/21,72,Still Goin Down,Morgan Wallen,66,45,6
2/6/21,73,Goosebumps,Travis Scott & HVME,85,73,2
2/6/21,74,Cover Me Up,Morgan Wallen,71,52,4
2/6/21,75,Bichota,Karol G,88,73,9
2/6/21,76,Warning,Morgan Wallen,72,42,3
2/6/21,77,865,Morgan Wallen,74,46,3
2/6/21,78,Take You Dancing,Jason Derulo,78,57,8
2/6/21,79,So Done,The Kid LAROI,87,59,12
2/6/21,80,Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,75,10,17
2/6/21,81,Prisoner,Miley Cyrus Featuring Dua Lipa,79,54,10
2/6/21,82,"Big, Big Plans",Chris Lane,68,42,17
2/6/21,83,Hit Different,SZA Featuring Ty Dolla $ign,86,29,20
2/6/21,84,Still Trappin',Lil Durk & King Von,63,53,5
2/6/21,85,Girl Like Me,Black Eyed Peas X Shakira,91,85,3
2/6/21,86,Lady,Brett Young,95,86,3
2/6/21,87,Momma's House,Dustin Lynch,93,87,3
2/6/21,88,Moonwalking In Calabasas,DDG,89,82,5
2/6/21,89,Somebody Like That,Tenille Arts,97,89,2
2/6/21,90,Hell Of A View,Eric Church,99,90,3
2/6/21,91,Heat Waves,Glass Animals,,91,2
2/6/21,92,Masterpiece,DaBaby,55,55,2
2/6/21,93,Champagne Night,Lady A,62,33,14
2/6/21,94,Drankin N Smokin,Future & Lil Uzi Vert,96,31,4
2/6/21,95,You Got It,VEDO,,87,5
2/6/21,96,One Too Many,Keith Urban Duet With P!nk,98,62,7
2/6/21,97,Opp Stoppa,YBN Nahmir Featuring 21 Savage,,97,1
2/6/21,98,Kacey Talk,YoungBoy Never Broke Again,,50,16
2/6/21,99,Adderall (Corvette Corvette),Popp Hunna,90,74,6
2/6/21,100,Antes,Anuel AA & Ozuna,,100,1
1/30/21,1,Drivers License,Olivia Rodrigo,1,1,2
1/30/21,2,34+35,Ariana Grande,11,2,12
1/30/21,3,Mood,24kGoldn Featuring iann dior,2,1,24
1/30/21,4,Blinding Lights,The Weeknd,4,1,59
1/30/21,5,Positions,Ariana Grande,3,1,13
1/30/21,6,Levitating,Dua Lipa Featuring DaBaby,6,6,16
1/30/21,7,Go Crazy,Chris Brown & Young Thug,5,5,37
1/30/21,8,Holy,Justin Bieber Featuring Chance The Rapper,7,3,18
1/30/21,9,Bang!,AJR,8,8,29
1/30/21,10,Good Days,SZA,10,10,4
1/30/21,11,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,15,6,29
1/30/21,12,I Hope,Gabby Barrett Featuring Charlie Puth,14,3,56
1/30/21,13,Therefore I Am,Billie Eilish,17,2,11
1/30/21,14,Lonely,Justin Bieber & benny blanco,12,12,14
1/30/21,15,Better Together,Luke Combs,24,15,16
1/30/21,16,Body,Megan Thee Stallion,20,12,9
1/30/21,17,Laugh Now Cry Later,Drake Featuring Lil Durk,13,2,23
1/30/21,18,Dakiti,Bad Bunny & Jhay Cortez,23,5,12
1/30/21,19,Whoopty,CJ,25,19,11
1/30/21,20,Save Your Tears,The Weeknd,21,20,6
1/30/21,21,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,19,6,23
1/30/21,22,Bad Boy,Juice WRLD & Young Thug,,22,1
1/30/21,23,What You Know Bout Love,Pop Smoke,27,20,20
1/30/21,24,Wasted On You,Morgan Wallen,9,9,2
1/30/21,25,7 Summers,Morgan Wallen,18,6,22
1/30/21,26,Anyone,Justin Bieber,22,6,3
1/30/21,27,More Than My Hometown,Morgan Wallen,16,15,30
1/30/21,28,Willow,Taylor Swift,29,1,6
1/30/21,29,Kings & Queens,Ava Max,28,13,24
1/30/21,30,Before You Go,Lewis Capaldi,31,9,48
1/30/21,31,You Broke Me First.,Tate McRae,33,31,22
1/30/21,32,You're Mines Still,Yung Bleu Featuring Drake,54,32,7
1/30/21,33,On Me,Lil Baby,37,30,7
1/30/21,34,My Ex's Best Friend,Machine Gun Kelly X blackbear,40,28,23
1/30/21,35,Starting Over,Chris Stapleton,38,25,21
1/30/21,36,Somebody's Problem,Morgan Wallen,26,25,6
1/30/21,37,Rockstar,DaBaby Featuring Roddy Ricch,34,1,39
1/30/21,38,I Should Probably Go To Bed,Dan + Shay,30,28,24
1/30/21,39,Streets,Doja Cat,91,39,2
1/30/21,40,Sand In My Boots,Morgan Wallen,32,32,2
1/30/21,41,Afterglow,Ed Sheeran,36,29,5
1/30/21,42,Good Time,Niko Moon,44,42,16
1/30/21,43,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",41,2,49
1/30/21,44,Hole In The Bottle,Kelsea Ballerini,49,44,14
1/30/21,45,Dynamite,BTS,35,1,22
1/30/21,46,Back In Blood,Pooh Shiesty Featuring Lil Durk,78,46,3
1/30/21,47,Diamonds,Sam Smith,47,39,18
1/30/21,48,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,43,1,30
1/30/21,49,Best Friend,Saweetie Featuring Doja Cat,39,39,2
1/30/21,50,WAP,Cardi B Featuring Megan Thee Stallion,48,1,24
1/30/21,51,Cry Baby,Megan Thee Stallion Featuring DaBaby,51,44,7
1/30/21,52,Without You,The Kid LAROI,57,52,7
1/30/21,53,Damage,H.E.R.,64,53,6
1/30/21,54,Throat Baby (Go Baby),BRS Kash,69,54,14
1/30/21,55,Masterpiece,DaBaby,,55,1
1/30/21,56,Love You Like I Used To,Russell Dickerson,60,31,20
1/30/21,57,Happy Does,Kenny Chesney,70,57,10
1/30/21,58,Back To The Streets,Saweetie Featuring Jhene Aiko,68,58,9
1/30/21,59,Holiday,Lil Nas X,58,37,10
1/30/21,60,What's Your Country Song,Thomas Rhett,76,60,5
1/30/21,61,Put Your Records On,Ritt Momney,75,61,14
1/30/21,62,Champagne Night,Lady A,53,33,13
1/30/21,63,Still Trappin',Lil Durk & King Von,61,53,4
1/30/21,64,Beers And Sunshine,Darius Rucker,77,64,6
1/30/21,65,Forever After All,Luke Combs,67,2,13
1/30/21,66,Still Goin Down,Morgan Wallen,45,45,5
1/30/21,67,Monster,Shawn Mendes & Justin Bieber,55,8,9
1/30/21,68,"Big, Big Plans",Chris Lane,59,42,16
1/30/21,69,Tyler Herro,Jack Harlow,71,34,13
1/30/21,70,Down To One,Luke Bryan,82,70,4
1/30/21,71,Cover Me Up,Morgan Wallen,52,52,3
1/30/21,72,Warning,Morgan Wallen,42,42,2
1/30/21,73,Just The Way,Parmalee x Blanco Brown,87,73,4
1/30/21,74,865,Morgan Wallen,46,46,2
1/30/21,75,Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,65,10,16
1/30/21,76,Undivided,Tim McGraw & Tyler Hubbard,,76,1
1/30/21,77,Monsters,All Time Low Featuring Demi Lovato & blackbear ,81,70,4
1/30/21,78,Take You Dancing,Jason Derulo,72,57,7
1/30/21,79,Prisoner,Miley Cyrus Featuring Dua Lipa,73,54,9
1/30/21,80,Long Live,Florida Georgia Line,79,79,3
1/30/21,81,The Good Ones,Gabby Barrett,89,77,4
1/30/21,82,Golden,Harry Styles,85,65,13
1/30/21,83,Buss It,Erica Banks,100,83,2
1/30/21,84,Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,,84,1
1/30/21,85,Goosebumps,Travis Scott & HVME,,85,1
1/30/21,86,Hit Different,SZA Featuring Ty Dolla $ign,80,29,19
1/30/21,87,So Done,The Kid LAROI,94,59,11
1/30/21,88,Bichota,Karol G,88,73,8
1/30/21,89,Moonwalking In Calabasas,DDG,99,82,4
1/30/21,90,Adderall (Corvette Corvette),Popp Hunna,96,74,5
1/30/21,91,Girl Like Me,Black Eyed Peas X Shakira,,87,2
1/30/21,92,De Una Vez,Selena Gomez,,92,1
1/30/21,93,Momma's House,Dustin Lynch,,88,2
1/30/21,94,Better Days,Ant Clemons Featuring Justin Timberlake,,94,1
1/30/21,95,Lady,Brett Young,,95,2
1/30/21,96,Drankin N Smokin,Future & Lil Uzi Vert,,31,3
1/30/21,97,Somebody Like That,Tenille Arts,,97,1
1/30/21,98,One Too Many,Keith Urban Duet With P!nk,,62,6
1/30/21,99,Hell Of A View,Eric Church,,94,2
1/30/21,100,Dangerous,Morgan Wallen,62,62,2
1/23/21,1,Drivers License,Olivia Rodrigo,,1,1
1/23/21,2,Mood,24kGoldn Featuring iann dior,1,1,23
1/23/21,3,Positions,Ariana Grande,2,1,12
1/23/21,4,Blinding Lights,The Weeknd,3,1,58
1/23/21,5,Go Crazy,Chris Brown & Young Thug,5,5,36
1/23/21,6,Levitating,Dua Lipa Featuring DaBaby,7,6,15
1/23/21,7,Holy,Justin Bieber Featuring Chance The Rapper,4,3,17
1/23/21,8,Bang!,AJR,9,8,28
1/23/21,9,Wasted On You,Morgan Wallen,,9,1
1/23/21,10,Good Days,SZA,23,10,3
1/23/21,11,34+35,Ariana Grande,13,8,11
1/23/21,12,Lonely,Justin Bieber & benny blanco,18,12,13
1/23/21,13,Laugh Now Cry Later,Drake Featuring Lil Durk,8,2,22
1/23/21,14,I Hope,Gabby Barrett Featuring Charlie Puth,10,3,55
1/23/21,15,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,11,6,28
1/23/21,16,More Than My Hometown,Morgan Wallen,27,15,29
1/23/21,17,Therefore I Am,Billie Eilish,14,2,10
1/23/21,18,7 Summers,Morgan Wallen,53,6,21
1/23/21,19,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,12,6,22
1/23/21,20,Body,Megan Thee Stallion,16,12,8
1/23/21,21,Save Your Tears,The Weeknd,46,21,5
1/23/21,22,Anyone,Justin Bieber,6,6,2
1/23/21,23,Dakiti,Bad Bunny & Jhay Cortez,17,5,11
1/23/21,24,Better Together,Luke Combs,19,19,15
1/23/21,25,Whoopty,CJ,21,21,10
1/23/21,26,Somebody's Problem,Morgan Wallen,81,25,5
1/23/21,27,What You Know Bout Love,Pop Smoke,20,20,19
1/23/21,28,Kings & Queens,Ava Max,15,13,23
1/23/21,29,Willow,Taylor Swift,22,1,5
1/23/21,30,I Should Probably Go To Bed,Dan + Shay,28,28,23
1/23/21,31,Before You Go,Lewis Capaldi,24,9,47
1/23/21,32,Sand In My Boots,Morgan Wallen,,32,1
1/23/21,33,You Broke Me First.,Tate McRae,40,33,21
1/23/21,34,Rockstar,DaBaby Featuring Roddy Ricch,26,1,38
1/23/21,35,Dynamite,BTS,25,1,21
1/23/21,36,Afterglow,Ed Sheeran,29,29,4
1/23/21,37,On Me,Lil Baby,38,30,6
1/23/21,38,Starting Over,Chris Stapleton,30,25,20
1/23/21,39,Best Friend,Saweetie Featuring Doja Cat,,39,1
1/23/21,40,My Ex's Best Friend,Machine Gun Kelly X blackbear,41,28,22
1/23/21,41,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",34,2,48
1/23/21,42,Warning,Morgan Wallen,,42,1
1/23/21,43,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,31,1,29
1/23/21,44,Good Time,Niko Moon,48,44,15
1/23/21,45,Still Goin Down,Morgan Wallen,98,45,4
1/23/21,46,865,Morgan Wallen,,46,1
1/23/21,47,Diamonds,Sam Smith,39,39,17
1/23/21,48,WAP,Cardi B Featuring Megan Thee Stallion,35,1,23
1/23/21,49,Hole In The Bottle,Kelsea Ballerini,45,45,13
1/23/21,50,Hawai,Maluma & The Weeknd,43,12,21
1/23/21,51,Cry Baby,Megan Thee Stallion Featuring DaBaby,44,44,6
1/23/21,52,Cover Me Up,Morgan Wallen,,52,2
1/23/21,53,Champagne Night,Lady A,33,33,12
1/23/21,54,You're Mines Still,Yung Bleu Featuring Drake,56,52,6
1/23/21,55,Monster,Shawn Mendes & Justin Bieber,36,8,8
1/23/21,56,B.S.,Jhene Aiko Featuring H.E.R.,52,24,23
1/23/21,57,Without You,The Kid LAROI,54,54,6
1/23/21,58,Holiday,Lil Nas X,47,37,9
1/23/21,59,"Big, Big Plans",Chris Lane,49,42,15
1/23/21,60,Love You Like I Used To,Russell Dickerson,50,31,19
1/23/21,61,Still Trappin',Lil Durk & King Von,59,53,3
1/23/21,62,Dangerous,Morgan Wallen,,62,1
1/23/21,63,Neon Eyes,Morgan Wallen,,63,1
1/23/21,64,Damage,H.E.R.,66,64,5
1/23/21,65,Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,55,10,15
1/23/21,66,More Surprised Than Me,Morgan Wallen,,66,1
1/23/21,67,Forever After All,Luke Combs,51,2,12
1/23/21,68,Back To The Streets,Saweetie Featuring Jhene Aiko,63,63,8
1/23/21,69,Throat Baby (Go Baby),BRS Kash,58,58,13
1/23/21,70,Happy Does,Kenny Chesney,69,69,9
1/23/21,71,Tyler Herro,Jack Harlow,61,34,12
1/23/21,72,Take You Dancing,Jason Derulo,57,57,6
1/23/21,73,Prisoner,Miley Cyrus Featuring Dua Lipa,60,54,8
1/23/21,74,Livin' The Dream,Morgan Wallen,,74,2
1/23/21,75,Put Your Records On,Ritt Momney,67,67,13
1/23/21,76,What's Your Country Song,Thomas Rhett,68,68,4
1/23/21,77,Beers And Sunshine,Darius Rucker,64,64,5
1/23/21,78,Back In Blood,Pooh Shiesty Featuring Lil Durk,93,78,2
1/23/21,79,Long Live,Florida Georgia Line,79,79,2
1/23/21,80,Hit Different,SZA Featuring Ty Dolla $ign,62,29,18
1/23/21,81,Monsters,All Time Low Featuring Demi Lovato & blackbear ,70,70,3
1/23/21,82,Down To One,Luke Bryan,72,72,3
1/23/21,83,Whiskey'd My Way,Morgan Wallen,,83,1
1/23/21,84,Your Bartender,Morgan Wallen,,84,1
1/23/21,85,Golden,Harry Styles,65,65,12
1/23/21,86,Outlaw,Morgan Wallen Featuring Ben Burgess,,86,1
1/23/21,87,Just The Way,Parmalee x Blanco Brown,75,75,3
1/23/21,88,Bichota,Karol G,73,73,7
1/23/21,89,The Good Ones,Gabby Barrett,77,77,3
1/23/21,90,Only Thing That's Gone,Morgan Wallen Featuring Chris Stapleton,,90,1
1/23/21,91,Streets,Doja Cat,,91,1
1/23/21,92,This Bar,Morgan Wallen,,92,1
1/23/21,93,Wonderin' Bout The Wind,Morgan Wallen,,93,1
1/23/21,94,So Done,The Kid LAROI,80,59,10
1/23/21,95,Pick Up Your Feelings,Jazmine Sullivan,,95,1
1/23/21,96,Adderall (Corvette Corvette),Popp Hunna,78,74,4
1/23/21,97,Girl Like Me,Jazmine Sullivan Featuring H.E.R.,,97,1
1/23/21,98,Midnight Sky,Miley Cyrus,71,14,20
1/23/21,99,Moonwalking In Calabasas,DDG,82,82,3
1/23/21,100,Buss It,Erica Banks,,100,1
1/16/21,1,Mood,24kGoldn Featuring iann dior,1,1,22
1/16/21,2,Positions,Ariana Grande,2,1,11
1/16/21,3,Blinding Lights,The Weeknd,3,1,57
1/16/21,4,Holy,Justin Bieber Featuring Chance The Rapper,4,3,16
1/16/21,5,Go Crazy,Chris Brown & Young Thug,6,5,35
1/16/21,6,Anyone,Justin Bieber,,6,1
1/16/21,7,Levitating,Dua Lipa Featuring DaBaby,10,7,14
1/16/21,8,Laugh Now Cry Later,Drake Featuring Lil Durk,7,2,21
1/16/21,9,Bang!,AJR,11,9,27
1/16/21,10,I Hope,Gabby Barrett Featuring Charlie Puth,8,3,54
1/16/21,11,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,13,6,27
1/16/21,12,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,14,6,21
1/16/21,13,34+35,Ariana Grande,19,8,10
1/16/21,14,Therefore I Am,Billie Eilish,18,2,9
1/16/21,15,Kings & Queens,Ava Max,16,13,22
1/16/21,16,Body,Megan Thee Stallion,21,12,7
1/16/21,17,Dakiti,Bad Bunny & Jhay Cortez,20,5,10
1/16/21,18,Lonely,Justin Bieber & benny blanco,25,14,12
1/16/21,19,Better Together,Luke Combs,24,19,14
1/16/21,20,What You Know Bout Love,Pop Smoke,22,20,18
1/16/21,21,Whoopty,CJ,27,21,9
1/16/21,22,Willow,Taylor Swift,23,1,4
1/16/21,23,Good Days,SZA,38,23,2
1/16/21,24,Before You Go,Lewis Capaldi,30,9,46
1/16/21,25,Dynamite,BTS,5,1,20
1/16/21,26,Rockstar,DaBaby Featuring Roddy Ricch,26,1,37
1/16/21,27,More Than My Hometown,Morgan Wallen,33,15,28
1/16/21,28,I Should Probably Go To Bed,Dan + Shay,37,28,22
1/16/21,29,Afterglow,Ed Sheeran,32,29,3
1/16/21,30,Starting Over,Chris Stapleton,35,25,19
1/16/21,31,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,31,1,28
1/16/21,32,Happy Anywhere,Blake Shelton Featuring Gwen Stefani,42,32,22
1/16/21,33,Champagne Night,Lady A,52,33,11
1/16/21,34,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",34,2,47
1/16/21,35,WAP,Cardi B Featuring Megan Thee Stallion,36,1,22
1/16/21,36,Monster,Shawn Mendes & Justin Bieber,45,8,7
1/16/21,37,Pretty Heart,Parker McCollum,40,36,22
1/16/21,38,On Me,Lil Baby,48,30,5
1/16/21,39,Diamonds,Sam Smith,46,39,16
1/16/21,40,You Broke Me First.,Tate McRae,51,40,20
1/16/21,41,My Ex's Best Friend,Machine Gun Kelly X blackbear,56,28,21
1/16/21,42,Watermelon Sugar,Harry Styles,47,1,39
1/16/21,43,Hawai,Maluma & The Weeknd,49,12,20
1/16/21,44,Cry Baby,Megan Thee Stallion Featuring DaBaby,57,44,5
1/16/21,45,Hole In The Bottle,Kelsea Ballerini,58,45,12
1/16/21,46,Save Your Tears,The Weeknd,95,41,4
1/16/21,47,Holiday,Lil Nas X,43,37,8
1/16/21,48,Good Time,Niko Moon,61,48,14
1/16/21,49,"Big, Big Plans",Chris Lane,54,42,14
1/16/21,50,Love You Like I Used To,Russell Dickerson,60,31,18
1/16/21,51,Forever After All,Luke Combs,55,2,11
1/16/21,52,B.S.,Jhene Aiko Featuring H.E.R.,59,24,22
1/16/21,53,7 Summers,Morgan Wallen,63,6,20
1/16/21,54,Without You,The Kid LAROI,65,54,5
1/16/21,55,Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,64,10,14
1/16/21,56,You're Mines Still,Yung Bleu Featuring Drake,69,52,5
1/16/21,57,Take You Dancing,Jason Derulo,79,57,5
1/16/21,58,Throat Baby (Go Baby),BRS Kash,66,58,12
1/16/21,59,Still Trappin',Lil Durk & King Von,53,53,2
1/16/21,60,Prisoner,Miley Cyrus Featuring Dua Lipa,67,54,7
1/16/21,61,Tyler Herro,Jack Harlow,68,34,11
1/16/21,62,Hit Different,SZA Featuring Ty Dolla $ign,70,29,17
1/16/21,63,Back To The Streets,Saweetie Featuring Jhene Aiko,77,63,7
1/16/21,64,Beers And Sunshine,Darius Rucker,76,64,4
1/16/21,65,Golden,Harry Styles,75,65,11
1/16/21,66,Damage,H.E.R.,78,66,4
1/16/21,67,Put Your Records On,Ritt Momney,84,67,12
1/16/21,68,What's Your Country Song,Thomas Rhett,80,68,3
1/16/21,69,Happy Does,Kenny Chesney,87,69,8
1/16/21,70,Monsters,All Time Low Featuring Demi Lovato & blackbear ,88,70,2
1/16/21,71,Midnight Sky,Miley Cyrus,81,14,19
1/16/21,72,Down To One,Luke Bryan,91,72,2
1/16/21,73,Bichota,Karol G,85,73,6
1/16/21,74,Backdoor,Lil Durk,62,62,3
1/16/21,75,Just The Way,Parmalee x Blanco Brown,97,75,2
1/16/21,76,Ain't Always The Cowboy,Jon Pardi,83,55,18
1/16/21,77,The Good Ones,Gabby Barrett,100,77,2
1/16/21,78,Adderall (Corvette Corvette),Popp Hunna,74,74,3
1/16/21,79,Long Live,Florida Georgia Line,,79,1
1/16/21,80,So Done,The Kid LAROI,96,59,9
1/16/21,81,Somebody's Problem,Morgan Wallen,,25,4
1/16/21,82,Moonwalking In Calabasas,DDG,,82,2
1/16/21,83,Way Out,Jack Harlow Featuring Big Sean,98,74,4
1/16/21,84,Stay Down,"Lil Durk, 6LACK & Young Thug",73,73,3
1/16/21,85,Some Girls,Jameson Rodgers,,29,17
1/16/21,86,Took Her To The O,King Von,94,47,8
1/16/21,87,Girl Like Me,Black Eyed Peas X Shakira,,87,1
1/16/21,88,Momma's House,Dustin Lynch,,88,1
1/16/21,89,One Too Many,Keith Urban Duet With P!nk,,62,5
1/16/21,90,Kacey Talk,YoungBoy Never Broke Again,,50,15
1/16/21,91,Wonder,Shawn Mendes,,18,11
1/16/21,92,La Noche de Anoche,Bad Bunny & Rosalia,,53,3
1/16/21,93,Back In Blood,Pooh Shiesty Featuring Lil Durk,,93,1
1/16/21,94,Hell Of A View,Eric Church,,94,1
1/16/21,95,Almost Maybes,Jordan Davis,,95,1
1/16/21,96,Everywhere But On,Matt Stell,,48,12
1/16/21,97,Lady,Brett Young,,97,1
1/16/21,98,Still Goin Down,Morgan Wallen,,46,3
1/16/21,99,Reminds Me Of You,The Kid LAROI & Juice WRLD,,89,2
1/16/21,100,Heat Waves,Glass Animals,,100,1
1/9/21,1,Mood,24kGoldn Featuring iann dior,7,1,21
1/9/21,2,Positions,Ariana Grande,14,1,10
1/9/21,3,Blinding Lights,The Weeknd,,1,56
1/9/21,4,Holy,Justin Bieber Featuring Chance The Rapper,21,3,15
1/9/21,5,Dynamite,BTS,44,1,19
1/9/21,6,Go Crazy,Chris Brown & Young Thug,24,6,34
1/9/21,7,Laugh Now Cry Later,Drake Featuring Lil Durk,25,2,20
1/9/21,8,I Hope,Gabby Barrett Featuring Charlie Puth,30,3,53
1/9/21,9,All I Want For Christmas Is You,Mariah Carey,1,1,44
1/9/21,10,Levitating,Dua Lipa Featuring DaBaby,27,10,13
1/9/21,11,Bang!,AJR,37,11,26
1/9/21,12,Rockin' Around The Christmas Tree,Brenda Lee,2,2,39
1/9/21,13,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,29,6,26
1/9/21,14,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,31,6,20
1/9/21,15,Jingle Bell Rock,Bobby Helms,3,3,36
1/9/21,16,Kings & Queens,Ava Max,41,13,21
1/9/21,17,A Holly Jolly Christmas,Burl Ives,4,4,20
1/9/21,18,Therefore I Am,Billie Eilish,42,2,8
1/9/21,19,34+35,Ariana Grande,40,8,9
1/9/21,20,Dakiti,Bad Bunny & Jhay Cortez,34,5,9
1/9/21,21,Body,Megan Thee Stallion,35,12,6
