title; rank; date; artist; chart
Yucky Blucky Fruitcake;3;28/04/2021;Iamdoechii;viral50
After School;4;28/04/2021;Weeekly;viral50
Break it off;5;28/04/2021;PinkPantheress;viral50
Body;6;28/04/2021;Russ Millions, Tion Wayne;viral50
Chug Jug With You (Number One Victory Royale);7;28/04/2021;LeviathanJPTV;viral50
I Hear a Symphony;8;28/04/2021;Cody Fry;viral50
Rasputin;9;28/04/2021;Majestic, Boney M.;viral50
I Think I Like When It Rains;10;28/04/2021;WILLIS;viral50
YKWIM?;11;28/04/2021;Yot Club;viral50
Sneaky Link;12;28/04/2021;HXLLYWOOD, Glizzy G;viral50
Venom;13;28/04/2021;Little Simz;viral50
ghost town (voice memo);14;28/04/2021;Chloe George;viral50
4 Da Gang (with Roddy Ricch);15;28/04/2021;42 Dugg;viral50
deja vu;16;28/04/2021;Olivia Rodrigo;viral50
Runaway;17;28/04/2021;AURORA;viral50
Prom Night;18;28/04/2021;Riovaz;viral50
Fiel;19;28/04/2021;Los Legendarios, Wisin, Jhay Cortez;viral50
WHOLE LOTTA MONEY;20;28/04/2021;BIA;viral50
Astronaut In The Ocean;21;28/04/2021;Our Last Night;viral50
Salt Lime & Tequila;22;28/04/2021;Ryan Griffin;viral50
Look N The Mirror!;23;28/04/2021;KA$HDAMI;viral50
Jireh (feat. Chandler Moore & Naomi Raine);24;28/04/2021;Elevation Worship, Maverick City Music;viral50
MONTERO (Call Me By Your Name);25;28/04/2021;Lil Nas X;viral50
drivers license;26;28/04/2021;Our Last Night;viral50
Astronaut In The Ocean;27;28/04/2021;Masked Wolf;viral50
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit;28;28/04/2021;Riton, Nightcrawlers;viral50
Leave The Door Open;29;28/04/2021;Bruno Mars, Anderson .Paak, Silk Sonic;viral50
Freaks;30;28/04/2021;Surf Curse;viral50
en el Refuego;31;28/04/2021;Grupo Diez 4tro;viral50
90s Kids;32;28/04/2021;Jax;viral50
The Humpty Dance;33;28/04/2021;Digital Underground;viral50
If You Love Her;34;28/04/2021;Forest Blakk;viral50
Good Without;35;28/04/2021;Mimi Webb;viral50
Heartbreak Anniversary;36;28/04/2021;Giveon;viral50
In the Water (with Quinn XCII);37;28/04/2021;CAL;viral50
Peaches (feat. Daniel Caesar & Giveon);38;28/04/2021;Justin Bieber;viral50
supposed to;39;28/04/2021;BLÜ EYES;viral50
Slumber Party (feat. Princess Nokia);40;28/04/2021;Ashnikko;viral50
Best Friend (feat. Doja Cat);41;28/04/2021;Saweetie;viral50
Musician;42;28/04/2021;Porter Robinson;viral50
Cloud 9;43;28/04/2021;Beach Bunny;viral50
Baby My Phone;44;28/04/2021;Yameii Online;viral50
Look at the Sky;45;28/04/2021;Porter Robinson;viral50
Pump the Brakes;46;28/04/2021;Dom Dolla;viral50
telepatía;47;28/04/2021;Kali Uchis;viral50
BIG PURR (Prrdd) (feat. Pooh Shiesty);48;28/04/2021;Coi Leray;viral50
Dear August;49;28/04/2021;PJ Harding, Noah Cyrus;viral50
Romantic Lover;50;28/04/2021;Eyedress;viral50
Tampa;1;29/04/2021;Cico P;viral50
Go Down on You;2;29/04/2021;The Memories;viral50
Yucky Blucky Fruitcake;3;29/04/2021;Iamdoechii;viral50
After School;4;29/04/2021;Weeekly;viral50
Break it off;5;29/04/2021;PinkPantheress;viral50
Body;6;29/04/2021;Russ Millions, Tion Wayne;viral50
Chug Jug With You (Number One Victory Royale);7;29/04/2021;LeviathanJPTV;viral50
I Hear a Symphony;8;29/04/2021;Cody Fry;viral50
Venom;9;29/04/2021;Little Simz;viral50
Rasputin;10;29/04/2021;Majestic, Boney M.;viral50
Sneaky Link;11;29/04/2021;HXLLYWOOD, Glizzy G;viral50
YKWIM?;12;29/04/2021;Yot Club;viral50
ghost town (voice memo);13;29/04/2021;Chloe George;viral50
4 Da Gang (with Roddy Ricch);14;29/04/2021;42 Dugg;viral50
I Think I Like When It Rains;15;29/04/2021;WILLIS;viral50
Runaway;16;29/04/2021;AURORA;viral50
deja vu;17;29/04/2021;Olivia Rodrigo;viral50
WHOLE LOTTA MONEY;18;29/04/2021;BIA;viral50
Prom Night;19;29/04/2021;Riovaz;viral50
Fiel;20;29/04/2021;Los Legendarios, Wisin, Jhay Cortez;viral50
Astronaut In The Ocean;21;29/04/2021;Our Last Night;viral50
Look N The Mirror!;22;29/04/2021;KA$HDAMI;viral50
Spookie Coochie;23;29/04/2021;Iamdoechii;viral50
Jireh (feat. Chandler Moore & Naomi Raine);24;29/04/2021;Elevation Worship, Maverick City Music;viral50
drivers license;25;29/04/2021;Our Last Night;viral50
MONTERO (Call Me By Your Name);26;29/04/2021;Lil Nas X;viral50
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit;27;29/04/2021;Riton, Nightcrawlers;viral50
Astronaut In The Ocean;28;29/04/2021;Masked Wolf;viral50
Freaks;29;29/04/2021;Surf Curse;viral50
Leave The Door Open;30;29/04/2021;Bruno Mars, Anderson .Paak, Silk Sonic;viral50
en el Refuego;31;29/04/2021;Grupo Diez 4tro;viral50
The Humpty Dance;32;29/04/2021;Digital Underground;viral50
90s Kids;33;29/04/2021;Jax;viral50
Good Without;34;29/04/2021;Mimi Webb;viral50
Heartbreak Anniversary;35;29/04/2021;Giveon;viral50
Romantic Lover;36;29/04/2021;Eyedress;viral50
If You Love Her;37;29/04/2021;Forest Blakk;viral50
In the Water (with Quinn XCII);38;29/04/2021;CAL;viral50
Musician;39;29/04/2021;Porter Robinson;viral50
supposed to;40;29/04/2021;BLÜ EYES;viral50
Peaches (feat. Daniel Caesar & Giveon);41;29/04/2021;Justin Bieber;viral50
Slumber Party (feat. Princess Nokia);42;29/04/2021;Ashnikko;viral50
Best Friend (feat. Doja Cat);43;29/04/2021;Saweetie;viral50
Look at the Sky;44;29/04/2021;Porter Robinson;viral50
Cloud 9;45;29/04/2021;Beach Bunny;viral50
Baby My Phone;46;29/04/2021;Yameii Online;viral50
Dear August;47;29/04/2021;PJ Harding, Noah Cyrus;viral50
Pump the Brakes;48;29/04/2021;Dom Dolla;viral50
telepatía;49;29/04/2021;Kali Uchis;viral50
BIG PURR (Prrdd) (feat. Pooh Shiesty);50;29/04/2021;Coi Leray;viral50
Tampa;1;30/04/2021;Cico P;viral50
Go Down on You;2;30/04/2021;The Memories;viral50
Yucky Blucky Fruitcake;3;30/04/2021;Iamdoechii;viral50
After School;4;30/04/2021;Weeekly;viral50
Break it off;5;30/04/2021;PinkPantheress;viral50
Venom;6;30/04/2021;Little Simz;viral50
Body;7;30/04/2021;Russ Millions, Tion Wayne;viral50
Chug Jug With You (Number One Victory Royale);8;30/04/2021;LeviathanJPTV;viral50
I Hear a Symphony;9;30/04/2021;Cody Fry;viral50
Sneaky Link;10;30/04/2021;HXLLYWOOD, Glizzy G;viral50
Rasputin;11;30/04/2021;Majestic, Boney M.;viral50
YKWIM?;12;30/04/2021;Yot Club;viral50
4 Da Gang (with Roddy Ricch);13;30/04/2021;42 Dugg;viral50
ghost town (voice memo);14;30/04/2021;Chloe George;viral50
Runaway;15;30/04/2021;AURORA;viral50
WHOLE LOTTA MONEY;16;30/04/2021;BIA;viral50
deja vu;17;30/04/2021;Olivia Rodrigo;viral50
Jireh (feat. Chandler Moore & Naomi Raine);18;30/04/2021;Elevation Worship, Maverick City Music;viral50
Prom Night;19;30/04/2021;Riovaz;viral50
Fiel;20;30/04/2021;Los Legendarios, Wisin, Jhay Cortez;viral50
I Think I Like When It Rains;21;30/04/2021;WILLIS;viral50
Spookie Coochie;22;30/04/2021;Iamdoechii;viral50
Astronaut In The Ocean;23;30/04/2021;Our Last Night;viral50
Look N The Mirror!;24;30/04/2021;KA$HDAMI;viral50
MONTERO (Call Me By Your Name);25;30/04/2021;Lil Nas X;viral50
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit;26;30/04/2021;Riton, Nightcrawlers;viral50
Freaks;27;30/04/2021;Surf Curse;viral50
Astronaut In The Ocean;28;30/04/2021;Masked Wolf;viral50
drivers license;29;30/04/2021;Our Last Night;viral50
Leave The Door Open;30;30/04/2021;Bruno Mars, Anderson .Paak, Silk Sonic;viral50
Romantic Lover;31;30/04/2021;Eyedress;viral50
en el Refuego;32;30/04/2021;Grupo Diez 4tro;viral50
Good Without;33;30/04/2021;Mimi Webb;viral50
90s Kids;34;30/04/2021;Jax;viral50
In the Water (with Quinn XCII);35;30/04/2021;CAL;viral50
Heartbreak Anniversary;36;30/04/2021;Giveon;viral50
If You Love Her;37;30/04/2021;Forest Blakk;viral50
Slumber Party (feat. Princess Nokia);38;30/04/2021;Ashnikko;viral50
All Your Exes;39;30/04/2021;Julia Michaels;viral50
Peaches (feat. Daniel Caesar & Giveon);40;30/04/2021;Justin Bieber;viral50
Best Friend (feat. Doja Cat);41;30/04/2021;Saweetie;viral50
Ugh;42;30/04/2021;Kawai Sprite;viral50
Cloud 9;43;30/04/2021;Beach Bunny;viral50
Pump the Brakes;44;30/04/2021;Dom Dolla;viral50
Baby My Phone;45;30/04/2021;Yameii Online;viral50
Dear August;46;30/04/2021;PJ Harding, Noah Cyrus;viral50
telepatía;47;30/04/2021;Kali Uchis;viral50
Serotonin;48;30/04/2021;girl in red;viral50
BIG PURR (Prrdd) (feat. Pooh Shiesty);49;30/04/2021;Coi Leray;viral50
Lil Bit;50;30/04/2021;Nelly, Florida Georgia Line;viral50
