title; rank; date; artist; chart
STEREOTYPE;21;09/10/2021;STAYC;viral50
Chop Chop Slide;22;09/10/2021;Insane Clown Posse;viral50
breadwinner;23;09/10/2021;Kacey Musgraves;viral50
Somebody's Watching Me;24;09/10/2021;Rockwell;viral50
Monster Mash;25;09/10/2021;"Bobby ""Boris"" Pickett, The Crypt-Kickers";viral50
Dark Beach;26;09/10/2021;Pastel Ghost;viral50
Something About You;27;09/10/2021;Eyedress, Dent May;viral50
From Tha Back;28;09/10/2021;lil.eaarl, Huncho Da Rockstar;viral50
Pepas;29;09/10/2021;Farruko;viral50
Linda;30;09/10/2021;Tokischa, ROSALÍA;viral50
Gët Busy;31;09/10/2021;Yeat;viral50
In My Room;32;09/10/2021;Insane Clown Posse;viral50
'Til You Can't;33;09/10/2021;Cody Johnson;viral50
Nostálgico;34;09/10/2021;Rvssian, Rauw Alejandro, Chris Brown;viral50
I GUESS I'M IN LOVE;35;09/10/2021;Clinton Kane;viral50
Light My Love;36;09/10/2021;Greta Van Fleet;viral50
Shivers;37;09/10/2021;Ed Sheeran;viral50
edamame (feat. Rich Brian);38;09/10/2021;bbno$;viral50
LALISA;39;09/10/2021;LISA;viral50
STREETSX VACATION BIBLE SCHOOL;40;09/10/2021;XXKATUSJINSUX;viral50
PING PONG;41;09/10/2021;HyunA&DAWN;viral50
this is how i learn to say no;42;09/10/2021;EMELINE;viral50
Feel Like God;43;09/10/2021;gazzzy, framed;viral50
HOT DEMON B!TCHES NEAR U ! ! !;44;09/10/2021;CORPSE, Night Lovell;viral50
Como Lo Hice Yo;45;09/10/2021;Matisse, Carin Leon;viral50
Drunk And Nasty (feat. Sharc);46;09/10/2021;Pi’erre Bourne;viral50
This Is Halloween;47;09/10/2021;Disney Characters;viral50
16;48;09/10/2021;Baby Keem;viral50
Lay It Down;49;09/10/2021;benu;viral50
family ties (with Kendrick Lamar);50;09/10/2021;Baby Keem;viral50
The Red Means I Love You;1;10/10/2021;Madds Buckley;viral50
Está Dañada;2;10/10/2021;Ivan Cornejo;viral50
love nwantiti (ah ah ah);3;10/10/2021;CKay;viral50
Notion;4;10/10/2021;The Rare Occasions;viral50
love nwantiti (feat. Dj Yo! & AX'EL) - Remix;5;10/10/2021;CKay;viral50
Do It To It;6;10/10/2021;ACRAZE, Cherish;viral50
masquerade;7;10/10/2021;Siouxxie;viral50
MONEY;8;10/10/2021;LISA;viral50
this is what falling in love feels like;9;10/10/2021;JVKE;viral50
Two Moons;10;10/10/2021;BoyWithUke;viral50
Have Mercy;11;10/10/2021;Chlöe;viral50
Meet Me At Our Spot;12;10/10/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
In My Mind;13;10/10/2021;Lyn Lapid;viral50
Silk Chiffon (feat. Phoebe Bridgers);14;10/10/2021;MUNA;viral50
ONLY;15;10/10/2021;LeeHi;viral50
Jugaste y Sufrí;16;10/10/2021;Eslabon Armado, DannyLux;viral50
Life Goes On;17;10/10/2021;Oliver Tree;viral50
Bad Day;18;10/10/2021;Justus Bennetts;viral50
Close Eyes;19;10/10/2021;DVRST;viral50
Cold Heart - PNAU Remix;20;10/10/2021;Elton John, Dua Lipa;viral50
Dark Beach;21;10/10/2021;Pastel Ghost;viral50
Chop Chop Slide;22;10/10/2021;Insane Clown Posse;viral50
STEREOTYPE;23;10/10/2021;STAYC;viral50
Somebody's Watching Me;24;10/10/2021;Rockwell;viral50
'Til You Can't;25;10/10/2021;Cody Johnson;viral50
Monster Mash;26;10/10/2021;"Bobby ""Boris"" Pickett, The Crypt-Kickers";viral50
Something About You;27;10/10/2021;Eyedress, Dent May;viral50
breadwinner;28;10/10/2021;Kacey Musgraves;viral50
From Tha Back;29;10/10/2021;lil.eaarl, Huncho Da Rockstar;viral50
Pepas;30;10/10/2021;Farruko;viral50
Linda;31;10/10/2021;Tokischa, ROSALÍA;viral50
Light My Love;32;10/10/2021;Greta Van Fleet;viral50
I GUESS I'M IN LOVE;33;10/10/2021;Clinton Kane;viral50
In My Room;34;10/10/2021;Insane Clown Posse;viral50
Nostálgico;35;10/10/2021;Rvssian, Rauw Alejandro, Chris Brown;viral50
Shivers;36;10/10/2021;Ed Sheeran;viral50
Gët Busy;37;10/10/2021;Yeat;viral50
edamame (feat. Rich Brian);38;10/10/2021;bbno$;viral50
STREETSX VACATION BIBLE SCHOOL;39;10/10/2021;XXKATUSJINSUX;viral50
PING PONG;40;10/10/2021;HyunA&DAWN;viral50
Como Lo Hice Yo;41;10/10/2021;Matisse, Carin Leon;viral50
LALISA;42;10/10/2021;LISA;viral50
HOT DEMON B!TCHES NEAR U ! ! !;43;10/10/2021;CORPSE, Night Lovell;viral50
Feel Like God;44;10/10/2021;gazzzy, framed;viral50
16;45;10/10/2021;Baby Keem;viral50
this is how i learn to say no;46;10/10/2021;EMELINE;viral50
Drunk And Nasty (feat. Sharc);47;10/10/2021;Pi’erre Bourne;viral50
This Is Halloween;48;10/10/2021;Disney Characters;viral50
family ties (with Kendrick Lamar);49;10/10/2021;Baby Keem;viral50
Lay It Down;50;10/10/2021;benu;viral50
Está Dañada;1;11/10/2021;Ivan Cornejo;viral50
The Red Means I Love You;2;11/10/2021;Madds Buckley;viral50
Notion;3;11/10/2021;The Rare Occasions;viral50
love nwantiti (ah ah ah);4;11/10/2021;CKay;viral50
love nwantiti (feat. Dj Yo! & AX'EL) - Remix;5;11/10/2021;CKay;viral50
masquerade;6;11/10/2021;Siouxxie;viral50
Do It To It;7;11/10/2021;ACRAZE, Cherish;viral50
this is what falling in love feels like;8;11/10/2021;JVKE;viral50
MONEY;9;11/10/2021;LISA;viral50
Two Moons;10;11/10/2021;BoyWithUke;viral50
Eleanor Rigby;11;11/10/2021;Cody Fry;viral50
In My Mind;12;11/10/2021;Lyn Lapid;viral50
ONLY;13;11/10/2021;LeeHi;viral50
Jugaste y Sufrí;14;11/10/2021;Eslabon Armado, DannyLux;viral50
Meet Me At Our Spot;15;11/10/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
Made;16;11/10/2021;Spencer Crandall;viral50
Have Mercy;17;11/10/2021;Chlöe;viral50
Life Goes On;18;11/10/2021;Oliver Tree;viral50
Silk Chiffon (feat. Phoebe Bridgers);19;11/10/2021;MUNA;viral50
'Til You Can't;20;11/10/2021;Cody Johnson;viral50
Close Eyes;21;11/10/2021;DVRST;viral50
Somebody's Watching Me;22;11/10/2021;Rockwell;viral50
Chop Chop Slide;23;11/10/2021;Insane Clown Posse;viral50
Cold Heart - PNAU Remix;24;11/10/2021;Elton John, Dua Lipa;viral50
Dark Beach;25;11/10/2021;Pastel Ghost;viral50
STEREOTYPE;26;11/10/2021;STAYC;viral50
Something About You;27;11/10/2021;Eyedress, Dent May;viral50
Monster Mash;28;11/10/2021;"Bobby ""Boris"" Pickett, The Crypt-Kickers";viral50
Found (feat. Brent Faiyaz);29;11/10/2021;Tems;viral50
Bad Day;30;11/10/2021;Justus Bennetts;viral50
Pepas;31;11/10/2021;Farruko;viral50
Como Lo Hice Yo;32;11/10/2021;Matisse, Carin Leon;viral50
THATS WHAT I WANT;33;11/10/2021;Lil Nas X;viral50
edamame (feat. Rich Brian);34;11/10/2021;bbno$;viral50
I GUESS I'M IN LOVE;35;11/10/2021;Clinton Kane;viral50
Light My Love;36;11/10/2021;Greta Van Fleet;viral50
Hush - Still Woozy Remix;37;11/10/2021;The Marías;viral50
God Bless the Boy (Cori's Song);38;11/10/2021;Cody Johnson;viral50
breadwinner;39;11/10/2021;Kacey Musgraves;viral50
In My Room;40;11/10/2021;Insane Clown Posse;viral50
Linda;41;11/10/2021;Tokischa, ROSALÍA;viral50
STREETSX VACATION BIBLE SCHOOL;42;11/10/2021;XXKATUSJINSUX;viral50
HOT DEMON B!TCHES NEAR U ! ! !;43;11/10/2021;CORPSE, Night Lovell;viral50
What He Didn't Do;44;11/10/2021;Carly Pearce;viral50
I Love You So;45;11/10/2021;The Walters;viral50
After Dark;46;11/10/2021;Mr.Kitty;viral50
Nostálgico;47;11/10/2021;Rvssian, Rauw Alejandro, Chris Brown;viral50
This Is Halloween;48;11/10/2021;Disney Characters;viral50
TWINNEM;49;11/10/2021;Coi Leray;viral50
16;50;11/10/2021;Baby Keem;viral50
Notion;1;12/10/2021;The Rare Occasions;viral50
Está Dañada;2;12/10/2021;Ivan Cornejo;viral50
The Red Means I Love You;3;12/10/2021;Madds Buckley;viral50
love nwantiti (ah ah ah);4;12/10/2021;CKay;viral50
masquerade;5;12/10/2021;Siouxxie;viral50
love nwantiti (feat. Dj Yo! & AX'EL) - Remix;6;12/10/2021;CKay;viral50
Do It To It;7;12/10/2021;ACRAZE, Cherish;viral50
this is what falling in love feels like;8;12/10/2021;JVKE;viral50
MONEY;9;12/10/2021;LISA;viral50
Two Moons;10;12/10/2021;BoyWithUke;viral50
ONLY;11;12/10/2021;LeeHi;viral50
In My Mind;12;12/10/2021;Lyn Lapid;viral50
Eleanor Rigby;13;12/10/2021;Cody Fry;viral50
Jugaste y Sufrí;14;12/10/2021;Eslabon Armado, DannyLux;viral50
Made;15;12/10/2021;Spencer Crandall;viral50
Meet Me At Our Spot;16;12/10/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
'Til You Can't;17;12/10/2021;Cody Johnson;viral50
Have Mercy;18;12/10/2021;Chlöe;viral50
Silk Chiffon (feat. Phoebe Bridgers);19;12/10/2021;MUNA;viral50
Life Goes On;20;12/10/2021;Oliver Tree;viral50
Close Eyes;21;12/10/2021;DVRST;viral50
Somebody's Watching Me;22;12/10/2021;Rockwell;viral50
Cold Heart - PNAU Remix;23;12/10/2021;Elton John, Dua Lipa;viral50
Chop Chop Slide;24;12/10/2021;Insane Clown Posse;viral50
Dark Beach;25;12/10/2021;Pastel Ghost;viral50
Something About You;26;12/10/2021;Eyedress, Dent May;viral50
Found (feat. Brent Faiyaz);27;12/10/2021;Tems;viral50
STEREOTYPE;28;12/10/2021;STAYC;viral50
Monster Mash;29;12/10/2021;"Bobby ""Boris"" Pickett, The Crypt-Kickers";viral50
Bad Day;30;12/10/2021;Justus Bennetts;viral50
God Bless the Boy (Cori's Song);31;12/10/2021;Cody Johnson;viral50
Pepas;32;12/10/2021;Farruko;viral50
Como Lo Hice Yo;33;12/10/2021;Matisse, Carin Leon;viral50
edamame (feat. Rich Brian);34;12/10/2021;bbno$;viral50
THATS WHAT I WANT;35;12/10/2021;Lil Nas X;viral50
I GUESS I'M IN LOVE;36;12/10/2021;Clinton Kane;viral50
Light My Love;37;12/10/2021;Greta Van Fleet;viral50
Hush - Still Woozy Remix;38;12/10/2021;The Marías;viral50
I Love You So;39;12/10/2021;The Walters;viral50
In My Room;40;12/10/2021;Insane Clown Posse;viral50
STREETSX VACATION BIBLE SCHOOL;41;12/10/2021;XXKATUSJINSUX;viral50
breadwinner;42;12/10/2021;Kacey Musgraves;viral50
Linda;43;12/10/2021;Tokischa, ROSALÍA;viral50
After Dark;44;12/10/2021;Mr.Kitty;viral50
HOT DEMON B!TCHES NEAR U ! ! !;45;12/10/2021;CORPSE, Night Lovell;viral50
This Is Halloween;46;12/10/2021;Disney Characters;viral50
What He Didn't Do;47;12/10/2021;Carly Pearce;viral50
16;48;12/10/2021;Baby Keem;viral50
Feel Like God;49;12/10/2021;gazzzy, framed;viral50
Je te laisserai des mots;50;12/10/2021;Patrick Watson;viral50
Notion;1;13/10/2021;The Rare Occasions;viral50
Está Dañada;2;13/10/2021;Ivan Cornejo;viral50
The Red Means I Love You;3;13/10/2021;Madds Buckley;viral50
love nwantiti (ah ah ah);4;13/10/2021;CKay;viral50
masquerade;5;13/10/2021;Siouxxie;viral50
love nwantiti (feat. Dj Yo! & AX'EL) - Remix;6;13/10/2021;CKay;viral50
Do It To It;7;13/10/2021;ACRAZE, Cherish;viral50
MONEY;8;13/10/2021;LISA;viral50
this is what falling in love feels like;9;13/10/2021;JVKE;viral50
Two Moons;10;13/10/2021;BoyWithUke;viral50
ONLY;11;13/10/2021;LeeHi;viral50
In My Mind;12;13/10/2021;Lyn Lapid;viral50
Eleanor Rigby;13;13/10/2021;Cody Fry;viral50
Jugaste y Sufrí;14;13/10/2021;Eslabon Armado, DannyLux;viral50
Made;15;13/10/2021;Spencer Crandall;viral50
'Til You Can't;16;13/10/2021;Cody Johnson;viral50
Meet Me At Our Spot;17;13/10/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
Have Mercy;18;13/10/2021;Chlöe;viral50
Close Eyes;19;13/10/2021;DVRST;viral50
Silk Chiffon (feat. Phoebe Bridgers);20;13/10/2021;MUNA;viral50
Somebody's Watching Me;21;13/10/2021;Rockwell;viral50
Life Goes On;22;13/10/2021;Oliver Tree;viral50
Cold Heart - PNAU Remix;23;13/10/2021;Elton John, Dua Lipa;viral50
Chop Chop Slide;24;13/10/2021;Insane Clown Posse;viral50
Dark Beach;25;13/10/2021;Pastel Ghost;viral50
Something About You;26;13/10/2021;Eyedress, Dent May;viral50
Found (feat. Brent Faiyaz);27;13/10/2021;Tems;viral50
Monster Mash;28;13/10/2021;"Bobby ""Boris"" Pickett, The Crypt-Kickers";viral50
God Bless the Boy (Cori's Song);29;13/10/2021;Cody Johnson;viral50
STEREOTYPE;30;13/10/2021;STAYC;viral50
Pepas;31;13/10/2021;Farruko;viral50
edamame (feat. Rich Brian);32;13/10/2021;bbno$;viral50
Bad Day;33;13/10/2021;Justus Bennetts;viral50
Como Lo Hice Yo;34;13/10/2021;Matisse, Carin Leon;viral50
THATS WHAT I WANT;35;13/10/2021;Lil Nas X;viral50
I Love You So;36;13/10/2021;The Walters;viral50
I GUESS I'M IN LOVE;37;13/10/2021;Clinton Kane;viral50
Light My Love;38;13/10/2021;Greta Van Fleet;viral50
STREETSX VACATION BIBLE SCHOOL;39;13/10/2021;XXKATUSJINSUX;viral50
After Dark;40;13/10/2021;Mr.Kitty;viral50
Hush - Still Woozy Remix;41;13/10/2021;The Marías;viral50
16;42;13/10/2021;Baby Keem;viral50
In My Room;43;13/10/2021;Insane Clown Posse;viral50
breadwinner;44;13/10/2021;Kacey Musgraves;viral50
Linda;45;13/10/2021;Tokischa, ROSALÍA;viral50
HOT DEMON B!TCHES NEAR U ! ! !;46;13/10/2021;CORPSE, Night Lovell;viral50
Je te laisserai des mots;47;13/10/2021;Patrick Watson;viral50
What He Didn't Do;48;13/10/2021;Carly Pearce;viral50
This Is Halloween;49;13/10/2021;Disney Characters;viral50
FEEL NOTHING;50;13/10/2021;The Plot In You;viral50
Notion;1;14/10/2021;The Rare Occasions;viral50
Está Dañada;2;14/10/2021;Ivan Cornejo;viral50
The Red Means I Love You;3;14/10/2021;Madds Buckley;viral50
love nwantiti (ah ah ah);4;14/10/2021;CKay;viral50
masquerade;5;14/10/2021;Siouxxie;viral50
love nwantiti (feat. Dj Yo! & AX'EL) - Remix;6;14/10/2021;CKay;viral50
Do It To It;7;14/10/2021;ACRAZE, Cherish;viral50
MONEY;8;14/10/2021;LISA;viral50
Two Moons;9;14/10/2021;BoyWithUke;viral50
this is what falling in love feels like;10;14/10/2021;JVKE;viral50
ONLY;11;14/10/2021;LeeHi;viral50
In My Mind;12;14/10/2021;Lyn Lapid;viral50
'Til You Can't;13;14/10/2021;Cody Johnson;viral50
Eleanor Rigby;14;14/10/2021;Cody Fry;viral50
Jugaste y Sufrí;15;14/10/2021;Eslabon Armado, DannyLux;viral50
Meet Me At Our Spot;16;14/10/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
Made;17;14/10/2021;Spencer Crandall;viral50
Close Eyes;18;14/10/2021;DVRST;viral50
Silk Chiffon (feat. Phoebe Bridgers);19;14/10/2021;MUNA;viral50
Have Mercy;20;14/10/2021;Chlöe;viral50
Somebody's Watching Me;21;14/10/2021;Rockwell;viral50
Life Goes On;22;14/10/2021;Oliver Tree;viral50
Cold Heart - PNAU Remix;23;14/10/2021;Elton John, Dua Lipa;viral50
Something About You;24;14/10/2021;Eyedress, Dent May;viral50
Chop Chop Slide;25;14/10/2021;Insane Clown Posse;viral50
Dark Beach;26;14/10/2021;Pastel Ghost;viral50
God Bless the Boy (Cori's Song);27;14/10/2021;Cody Johnson;viral50
Monster Mash;28;14/10/2021;"Bobby ""Boris"" Pickett, The Crypt-Kickers";viral50
Found (feat. Brent Faiyaz);29;14/10/2021;Tems;viral50
STEREOTYPE;30;14/10/2021;STAYC;viral50
edamame (feat. Rich Brian);31;14/10/2021;bbno$;viral50
Pepas;32;14/10/2021;Farruko;viral50
Bad Day;33;14/10/2021;Justus Bennetts;viral50
I Love You So;34;14/10/2021;The Walters;viral50
Como Lo Hice Yo;35;14/10/2021;Matisse, Carin Leon;viral50
I GUESS I'M IN LOVE;36;14/10/2021;Clinton Kane;viral50
THATS WHAT I WANT;37;14/10/2021;Lil Nas X;viral50
Light My Love;38;14/10/2021;Greta Van Fleet;viral50
16;39;14/10/2021;Baby Keem;viral50
After Dark;40;14/10/2021;Mr.Kitty;viral50
STREETSX VACATION BIBLE SCHOOL;41;14/10/2021;XXKATUSJINSUX;viral50
FEEL NOTHING;42;14/10/2021;The Plot In You;viral50
In My Room;43;14/10/2021;Insane Clown Posse;viral50
Je te laisserai des mots;44;14/10/2021;Patrick Watson;viral50
Hush - Still Woozy Remix;45;14/10/2021;The Marías;viral50
HOT DEMON B!TCHES NEAR U ! ! !;46;14/10/2021;CORPSE, Night Lovell;viral50
Angels Speak;47;14/10/2021;Justin Bieber, Poo Bear;viral50
From Tha Back;48;14/10/2021;lil.eaarl, Huncho Da Rockstar;viral50
Linda;49;14/10/2021;Tokischa, ROSALÍA;viral50
breadwinner;50;14/10/2021;Kacey Musgraves;viral50
Notion;1;15/10/2021;The Rare Occasions;viral50
Está Dañada;2;15/10/2021;Ivan Cornejo;viral50
The Red Means I Love You;3;15/10/2021;Madds Buckley;viral50
love nwantiti (ah ah ah);4;15/10/2021;CKay;viral50
masquerade;5;15/10/2021;Siouxxie;viral50
love nwantiti (feat. Dj Yo! & AX'EL) - Remix;6;15/10/2021;CKay;viral50
Do It To It;7;15/10/2021;ACRAZE, Cherish;viral50
MONEY;8;15/10/2021;LISA;viral50
Two Moons;9;15/10/2021;BoyWithUke;viral50
this is what falling in love feels like;10;15/10/2021;JVKE;viral50
In My Mind;11;15/10/2021;Lyn Lapid;viral50
ONLY;12;15/10/2021;LeeHi;viral50
Eleanor Rigby;13;15/10/2021;Cody Fry;viral50
'Til You Can't;14;15/10/2021;Cody Johnson;viral50
Meet Me At Our Spot;15;15/10/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
Jugaste y Sufrí;16;15/10/2021;Eslabon Armado, DannyLux;viral50
Close Eyes;17;15/10/2021;DVRST;viral50
Made;18;15/10/2021;Spencer Crandall;viral50
Somebody's Watching Me;19;15/10/2021;Rockwell;viral50
Have Mercy;20;15/10/2021;Chlöe;viral50
Something About You;21;15/10/2021;Eyedress, Dent May;viral50
Cold Heart - PNAU Remix;22;15/10/2021;Elton John, Dua Lipa;viral50
Life Goes On;23;15/10/2021;Oliver Tree;viral50
Silk Chiffon (feat. Phoebe Bridgers);24;15/10/2021;MUNA;viral50
abcdefu;25;15/10/2021;GAYLE;viral50
Dark Beach;26;15/10/2021;Pastel Ghost;viral50
Chop Chop Slide;27;15/10/2021;Insane Clown Posse;viral50
Monster Mash;28;15/10/2021;"Bobby ""Boris"" Pickett, The Crypt-Kickers";viral50
Found (feat. Brent Faiyaz);29;15/10/2021;Tems;viral50
STEREOTYPE;30;15/10/2021;STAYC;viral50
I Love You So;31;15/10/2021;The Walters;viral50
edamame (feat. Rich Brian);32;15/10/2021;bbno$;viral50
Pepas;33;15/10/2021;Farruko;viral50
God Bless the Boy (Cori's Song);34;15/10/2021;Cody Johnson;viral50
Toxic;35;15/10/2021;BoyWithUke;viral50
Bad Day;36;15/10/2021;Justus Bennetts;viral50
I GUESS I'M IN LOVE;37;15/10/2021;Clinton Kane;viral50
Como Lo Hice Yo;38;15/10/2021;Matisse, Carin Leon;viral50
THATS WHAT I WANT;39;15/10/2021;Lil Nas X;viral50
FEEL NOTHING;40;15/10/2021;The Plot In You;viral50
Light My Love;41;15/10/2021;Greta Van Fleet;viral50
16;42;15/10/2021;Baby Keem;viral50
STREETSX VACATION BIBLE SCHOOL;43;15/10/2021;XXKATUSJINSUX;viral50
Je te laisserai des mots;44;15/10/2021;Patrick Watson;viral50
In My Room;45;15/10/2021;Insane Clown Posse;viral50
After Dark;46;15/10/2021;Mr.Kitty;viral50
This Is Halloween;47;15/10/2021;Disney Characters;viral50
BRIGHTSIDE;48;15/10/2021;The Lumineers;viral50
Spooky Scary Skeletons - Undead Tombstone Remix;49;15/10/2021;Andrew Gold;viral50
HOT DEMON B!TCHES NEAR U ! ! !;50;15/10/2021;CORPSE, Night Lovell;viral50
Notion;1;16/10/2021;The Rare Occasions;viral50
Está Dañada;2;16/10/2021;Ivan Cornejo;viral50
The Red Means I Love You;3;16/10/2021;Madds Buckley;viral50
masquerade;4;16/10/2021;Siouxxie;viral50
love nwantiti (ah ah ah);5;16/10/2021;CKay;viral50
love nwantiti (feat. Dj Yo! & AX'EL) - Remix;6;16/10/2021;CKay;viral50
Do It To It;7;16/10/2021;ACRAZE, Cherish;viral50
MONEY;8;16/10/2021;LISA;viral50
Two Moons;9;16/10/2021;BoyWithUke;viral50
this is what falling in love feels like;10;16/10/2021;JVKE;viral50
In My Mind;11;16/10/2021;Lyn Lapid;viral50
ONLY;12;16/10/2021;LeeHi;viral50
Meet Me At Our Spot;13;16/10/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
Eleanor Rigby;14;16/10/2021;Cody Fry;viral50
Jugaste y Sufrí;15;16/10/2021;Eslabon Armado, DannyLux;viral50
Close Eyes;16;16/10/2021;DVRST;viral50
'Til You Can't;17;16/10/2021;Cody Johnson;viral50
Somebody's Watching Me;18;16/10/2021;Rockwell;viral50
Made;19;16/10/2021;Spencer Crandall;viral50
Something About You;20;16/10/2021;Eyedress, Dent May;viral50
Cold Heart - PNAU Remix;21;16/10/2021;Elton John, Dua Lipa;viral50
abcdefu;22;16/10/2021;GAYLE;viral50
Have Mercy;23;16/10/2021;Chlöe;viral50
Life Goes On;24;16/10/2021;Oliver Tree;viral50
Monster Mash;25;16/10/2021;"Bobby ""Boris"" Pickett, The Crypt-Kickers";viral50
Dark Beach;26;16/10/2021;Pastel Ghost;viral50
Silk Chiffon (feat. Phoebe Bridgers);27;16/10/2021;MUNA;viral50
Chop Chop Slide;28;16/10/2021;Insane Clown Posse;viral50
Found (feat. Brent Faiyaz);29;16/10/2021;Tems;viral50
I Love You So;30;16/10/2021;The Walters;viral50
STEREOTYPE;31;16/10/2021;STAYC;viral50
Toxic;32;16/10/2021;BoyWithUke;viral50
edamame (feat. Rich Brian);33;16/10/2021;bbno$;viral50
Pepas;34;16/10/2021;Farruko;viral50
I GUESS I'M IN LOVE;35;16/10/2021;Clinton Kane;viral50
Sexy Villain;36;16/10/2021;Remi Wolf;viral50
Bad Day;37;16/10/2021;Justus Bennetts;viral50
THATS WHAT I WANT;38;16/10/2021;Lil Nas X;viral50
Como Lo Hice Yo;39;16/10/2021;Matisse, Carin Leon;viral50
FEEL NOTHING;40;16/10/2021;The Plot In You;viral50
16;41;16/10/2021;Baby Keem;viral50
Light My Love;42;16/10/2021;Greta Van Fleet;viral50
STREETSX VACATION BIBLE SCHOOL;43;16/10/2021;XXKATUSJINSUX;viral50
Spooky Scary Skeletons - Undead Tombstone Remix;44;16/10/2021;Andrew Gold;viral50
Je te laisserai des mots;45;16/10/2021;Patrick Watson;viral50
God Bless the Boy (Cori's Song);46;16/10/2021;Cody Johnson;viral50
BRIGHTSIDE;47;16/10/2021;The Lumineers;viral50
Love In The Dark;48;16/10/2021;Adele;viral50
This Is Halloween;49;16/10/2021;Disney Characters;viral50
In My Room;50;16/10/2021;Insane Clown Posse;viral50
Está Dañada;1;17/10/2021;Ivan Cornejo;viral50
Notion;2;17/10/2021;The Rare Occasions;viral50
The Red Means I Love You;3;17/10/2021;Madds Buckley;viral50
love nwantiti (ah ah ah);4;17/10/2021;CKay;viral50
masquerade;5;17/10/2021;Siouxxie;viral50
love nwantiti (feat. Dj Yo! & AX'EL) - Remix;6;17/10/2021;CKay;viral50
Do It To It;7;17/10/2021;ACRAZE, Cherish;viral50
MONEY;8;17/10/2021;LISA;viral50
Two Moons;9;17/10/2021;BoyWithUke;viral50
this is what falling in love feels like;10;17/10/2021;JVKE;viral50
In My Mind;11;17/10/2021;Lyn Lapid;viral50
Meet Me At Our Spot;12;17/10/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
ONLY;13;17/10/2021;LeeHi;viral50
